rowid,kepid,kepoi_name,fold,actual,lightgbm_balanced_candidate,lightgbm_balanced_confirmed,lightgbm_balanced_false_positive,catboost_balanced_candidate,catboost_balanced_confirmed,catboost_balanced_false_positive,blended_candidate,blended_confirmed,blended_false_positive,predicted,correct
4947,6451368,K07780.01,1,CANDIDATE,0.9659180425290895,0.001009969497040119,0.033071987973870294,0.8704617818970911,0.022764505334958808,0.10677371276795014,0.9312066750265446,0.008920709801737824,0.05987261517171751,CANDIDATE,True
4948,6956216,K03604.01,2,FALSE POSITIVE,0.0005740698888493656,0.00011483330263334932,0.9993110968085173,0.019673205314115073,0.004862365114349662,0.9754644295715352,0.0075192100434914415,0.0018412085068938268,0.9906395814496147,FALSE POSITIVE,True
4949,6137704,K03605.01,2,FALSE POSITIVE,0.00504029650553574,0.00024406876274875325,0.9947156347317155,0.09709115464203744,0.009388446191690998,0.8935203991662717,0.0385133358279,0.003569296918727752,0.9579173672533723,FALSE POSITIVE,True
4950,10275074,K03606.01,5,FALSE POSITIVE,0.00011489982315172903,5.154104425513376e-05,0.9998335591325932,0.0113027685557045,0.0024315555655725855,0.9862656758787228,0.004183215725898191,0.0009170008701887528,0.994899783403913,FALSE POSITIVE,True
4951,9110346,K03607.01,3,FALSE POSITIVE,0.00033820494484382963,8.104749866367928e-05,0.9995807475564925,0.01161203254750316,0.0021932897838728466,0.986194677668624,0.004437778618538131,0.0008491356023761037,0.9947130857790858,FALSE POSITIVE,True
4952,10259301,K03608.01,5,FALSE POSITIVE,0.0030618798625568176,0.0002686233186374563,0.9966694968188057,0.09280125479047134,0.007039585240665397,0.9001591599688633,0.035694379836343916,0.0027307912902839802,0.9615748288733721,FALSE POSITIVE,True
4953,2995392,K03379.01,4,CONFIRMED,0.0687043092989922,0.9276148484289769,0.0036808422720309053,0.2152199454194003,0.7486329975952505,0.03614705698534928,0.12198272243368606,0.8625305390348946,0.015486738531419407,CONFIRMED,True
4954,3120308,K03380.01,4,FALSE POSITIVE,0.0022415543562263785,0.00027406580878611803,0.9974843798349875,0.07321569915280517,0.036411616343780304,0.8903726845034146,0.02805033428225503,0.013414993276056733,0.9585346724416882,FALSE POSITIVE,True
4955,9991621,K03382.01,3,FALSE POSITIVE,0.00040115323934014564,0.0001510939713823017,0.9994477527892776,0.020402294609912112,0.0050832827380332115,0.9745144226520546,0.007674295555911772,0.0019446171592553602,0.9903810872848329,FALSE POSITIVE,True
4956,8078502,K03383.01,4,CONFIRMED,0.2975077987496906,0.6958116708606212,0.006680530389688083,0.3089727399943221,0.6636828632128136,0.027344396792864385,0.30167686829319296,0.6841284680796003,0.014194663627206741,CONFIRMED,True
4957,8644365,K03384.01,3,CANDIDATE,0.9210763589188968,0.07426482195061472,0.0046588191304884835,0.8992238610439747,0.08483920995361782,0.015936929002407556,0.9131299960552887,0.07811005395170675,0.00875994999300451,CANDIDATE,True
4958,5888187,K07749.01,5,CANDIDATE,0.976384738900812,0.0021334831335426277,0.02148177796564532,0.835476080338602,0.011981732614114744,0.15254218704728334,0.925145226696372,0.00571466476284158,0.06914010854078644,CANDIDATE,True
4959,2852528,K03446.01,2,FALSE POSITIVE,0.6649219551603585,0.019419502787932707,0.31565854205170885,0.4055886638477658,0.2632464697682206,0.3311648663840136,0.5706189401375975,0.10808385441712831,0.32129720544527424,CANDIDATE,False
4960,3348216,K03448.01,2,CANDIDATE,0.29961814070124115,0.6978260941364957,0.002555765162263212,0.4464425675466928,0.5419624899511156,0.01159494250219152,0.35300884137231453,0.6411484198872666,0.005842738740418961,CONFIRMED,False
4961,7032421,K01747.02,5,FALSE POSITIVE,0.09653398687680047,0.00013353118139811747,0.9033324819418015,0.38296968604256504,0.002913307411235594,0.6141170065461995,0.2006924229370785,0.0011443589013390184,0.7981632181615825,FALSE POSITIVE,True
4962,10798838,K03449.01,4,FALSE POSITIVE,0.006801433577035567,0.00032643891146800125,0.9928721275114964,0.07670550026751122,0.012877773559681812,0.910416726172807,0.032221094191753986,0.004890560601727568,0.9628883452065184,FALSE POSITIVE,True
4963,8560940,K03450.01,2,FALSE POSITIVE,0.012579183052113365,0.0008399536992119556,0.9865808632486747,0.13734791032510002,0.018040862431842653,0.8446112272430573,0.05794962933319943,0.007094829601986756,0.9349555410648138,FALSE POSITIVE,True
4964,10793576,K03451.01,5,CANDIDATE,0.9917661418459977,0.005027532420304175,0.003206325733698207,0.8620759649941184,0.1051406981563945,0.032783336849487116,0.9446060775362234,0.04143231996070067,0.013961602503075992,CANDIDATE,True
4965,10292238,K03526.01,5,FALSE POSITIVE,0.00024272107976732593,4.325528024146132e-05,0.9997140236399912,0.030055939270438328,0.0038749108252690103,0.9660691499042927,0.011083891330920418,0.0014365845693423882,0.9874795240997372,FALSE POSITIVE,True
4966,8733497,K03527.01,1,FALSE POSITIVE,0.00021472924142362736,4.4880389003032596e-05,0.9997403903695733,0.04616795470869524,0.009350924680752581,0.9444811206105522,0.016924993047704215,0.0034288964950937783,0.9796461104572021,FALSE POSITIVE,True
4967,4255422,K03528.01,3,FALSE POSITIVE,7.904845874835554e-05,2.799201689609002e-05,0.9998929595243555,0.014351807138068887,0.002600121971732023,0.9830480708901992,0.005269142523955822,0.000963312000472793,0.9937675454755713,FALSE POSITIVE,True
4968,9837544,K03529.01,5,FALSE POSITIVE,0.001449712768261475,0.00010522328108108783,0.9984450639506575,0.1045774129623345,0.007652452181826747,0.8877701348558388,0.03895069465701531,0.00284967015407951,0.9581996351889052,FALSE POSITIVE,True
4969,7877824,K03530.01,1,FALSE POSITIVE,0.00022080582327288178,0.00012877693183593644,0.9996504172448912,0.024657785174577725,0.005552286158719645,0.9697899286667027,0.009106980132838281,0.0021009621052481943,0.9887920577619135,FALSE POSITIVE,True
4970,6469946,K07781.01,2,FALSE POSITIVE,0.0006385436058914094,0.00012856799514277166,0.9992328883989658,0.01595070779660051,0.0027792320136503256,0.9812700601897492,0.00620660331160381,0.0010924458200546096,0.9927009508683415,FALSE POSITIVE,True
4971,6947164,K03531.01,4,FALSE POSITIVE,0.0003101135871062864,4.0501119232968704e-05,0.9996493852936608,0.021643443261141652,0.005150515035959733,0.9732060417028987,0.008067688014028237,0.0018986879980427012,0.990033623987929,FALSE POSITIVE,True
4972,6233903,K03609.01,2,FALSE POSITIVE,0.00010401240188923854,2.3458378716931646e-05,0.9998725292193938,0.012888392547883173,0.0013860226933801554,0.9857255847587366,0.0047528779095233975,0.0005189363113217404,0.9947281857791549,FALSE POSITIVE,True
4973,7212066,K03610.01,2,FALSE POSITIVE,0.001468210500607877,0.003678492280971103,0.9948532972184211,0.05667215637281201,0.02590332562749221,0.9174245179996958,0.021542372635954835,0.011760249861524233,0.9666973775025209,FALSE POSITIVE,True
4974,7212066,K03610.02,2,FALSE POSITIVE,0.43753487614414643,0.000161847299114045,0.5623032765567395,0.4054308044627897,0.002961226724911537,0.5916079688122988,0.4258606682600167,0.0011798034539494968,0.5729595282860338,FALSE POSITIVE,True
4975,7047922,K01899.02,5,CANDIDATE,0.9974581335046286,0.00024174240293739263,0.0023001240924340615,0.9499807669440026,0.026061433854104615,0.023957799201892872,0.9801936365734918,0.009630721112452747,0.010175642314055447,CANDIDATE,True
4976,6675060,K03611.01,4,FALSE POSITIVE,0.003258882965285183,0.00019614694606349747,0.9965449700886514,0.04120987286060369,0.005330208533703462,0.9534599186056929,0.017059242927219186,0.0020630784324780303,0.9808776786403028,FALSE POSITIVE,True
4977,5716508,K07737.01,3,FALSE POSITIVE,0.14746998880039275,0.000864335997193992,0.8516656752024132,0.31455579142066303,0.014378512882080233,0.6710656956972568,0.20822846248049107,0.005778582137152626,0.7859929553823564,FALSE POSITIVE,True
4978,10518735,K03612.01,2,FALSE POSITIVE,0.002292993696427657,0.000547967609438416,0.9971590386941339,0.0406964963348097,0.009168788345242497,0.9501347153199478,0.016257903746748403,0.003682811513367173,0.9800592847398845,FALSE POSITIVE,True
4979,6975129,K01628.02,2,CONFIRMED,0.0015065067289312523,0.998148124422613,0.0003453688484556213,0.0317066950402247,0.960669180962511,0.007624123997264288,0.012488393387583414,0.9845194177098486,0.0029921889025678636,CONFIRMED,True
4980,8644365,K03384.02,3,CONFIRMED,0.002667425045947591,0.9972366349856034,9.593996844884399e-05,0.032111961947353364,0.9649108579998358,0.002977180052810904,0.013374529373731512,0.9854818069907789,0.0011436636354895933,CONFIRMED,True
4981,9489947,K03385.01,1,FALSE POSITIVE,0.000594563201838035,0.0001606565365872127,0.9992447802615747,0.049433742851681076,0.007835677403240303,0.9427305797450787,0.018354264892690052,0.0029515732153701556,0.9786941618919398,FALSE POSITIVE,True
4982,6960487,K03386.01,5,FALSE POSITIVE,0.0003339918576802134,2.569296150851588e-05,0.9996403151808113,0.03884749383283578,0.004106569861954517,0.9570459363052097,0.014338901666827695,0.0015096481980343347,0.9841514501351379,FALSE POSITIVE,True
4983,5894182,K07750.01,3,CANDIDATE,0.43916839492738663,0.0002492364582410549,0.5605823686143723,0.6839046440958652,0.007162198560324263,0.3089331573438105,0.5281633946250152,0.002763040858998586,0.46907356451598625,CANDIDATE,True
4984,6309264,K03387.01,5,FALSE POSITIVE,0.010775136381005423,0.00015547711222474821,0.9890693865067698,0.3982648599893627,0.0034244987556878285,0.5983106412549495,0.15168049042040807,0.0013442122553022323,0.8469752973242898,FALSE POSITIVE,True
4985,7021177,K03452.01,4,FALSE POSITIVE,0.0010576554763709494,9.507841689719706e-05,0.9988472661067319,0.040182844966551175,0.005233030646475297,0.9545841243869736,0.015284997109163761,0.001963424682198325,0.9827515782086379,FALSE POSITIVE,True
4986,7122259,K03454.01,5,FALSE POSITIVE,0.00015082768373100974,3.8368737912762804e-05,0.9998108035783563,0.013945003913344153,0.004366187212126709,0.9816888088745291,0.0051668917672266996,0.0016121209103541981,0.9932209873224191,FALSE POSITIVE,True
4987,6947668,K03455.01,5,CANDIDATE,0.5923011750030691,0.4046338282669575,0.003064996729973503,0.7800820040352459,0.19362458962368206,0.026293406341072117,0.6605851128329515,0.32790319603303913,0.011511691134009365,CANDIDATE,True
4988,6364582,K03456.01,5,CONFIRMED,0.031944426071858566,0.9670463245425003,0.001009249385641281,0.09164463936628932,0.9025873401630878,0.005768020470622751,0.053653594542560655,0.9436066938590775,0.0027397115983618155,CONFIRMED,True
4989,6190535,K07769.01,4,FALSE POSITIVE,0.37239441643411586,0.002822377123370005,0.6247832064425142,0.5886606794418003,0.00711297781286496,0.4042263427453347,0.45103669389145573,0.0043825955559136254,0.5445807105526307,FALSE POSITIVE,True
4990,9834257,K03457.01,2,FALSE POSITIVE,0.0002605936966824461,2.9156838278400667e-05,0.9997102494650392,0.007073342038941529,0.000735180565711156,0.9921914773953473,0.002737956730231204,0.00028589273916303904,0.9969761505306057,FALSE POSITIVE,True
4991,10290666,K00332.02,1,CANDIDATE,0.9859389352620773,0.0115363731058367,0.0025246916320861086,0.8136485829394571,0.17386393572843512,0.012487481332107829,0.9232878980538517,0.07056457769587249,0.006147524250275825,CANDIDATE,True
4992,9529744,K01806.03,2,CONFIRMED,0.009482793762367098,0.9875169712771539,0.0030002349604790605,0.11867150220282559,0.7849611408801279,0.09636735691704654,0.04918777864980656,0.9138603056782354,0.03695191567195815,CONFIRMED,True
4993,10748621,K03532.01,5,FALSE POSITIVE,0.0017108744645525184,0.00018850035934875857,0.9981006251760988,0.0946595540416772,0.009175589310511824,0.896164856647811,0.03551039431077968,0.0034565327052262377,0.9610330729839941,FALSE POSITIVE,True
4994,4824268,K03533.01,2,FALSE POSITIVE,0.0003617836364344334,4.307918323093139e-05,0.9995951371803347,0.034343908290394645,0.005675279548010039,0.9599808121615954,0.01271891987423815,0.0020911520431506074,0.9851899280826113,FALSE POSITIVE,True
4995,6527016,K07783.01,5,FALSE POSITIVE,0.000232187417408516,5.965291556245076e-05,0.9997081596670291,0.015522815000415854,0.0020020976467377935,0.9824750873528464,0.005792415629411184,0.0007659964541716663,0.9934415879164171,FALSE POSITIVE,True
4996,6431670,K03534.01,2,FALSE POSITIVE,0.00034214560260459933,6.21878902501265e-05,0.9995956665071453,0.01805686955198136,0.0038055468083654587,0.9781375836396532,0.006783863402377968,0.0014234093150193386,0.9917927272826027,FALSE POSITIVE,True
4997,7376500,K03535.01,2,FALSE POSITIVE,0.00019780858472617037,7.128962290158246e-05,0.9997309017923722,0.022722675245237557,0.00228981068763904,0.9749875140671235,0.008388669188548496,0.0008780245555333853,0.9907333062559182,FALSE POSITIVE,True
4998,9636559,K03618.01,2,FALSE POSITIVE,0.0006425565807103144,0.0001244728101754428,0.9992329706091143,0.01355789846928092,0.00310712360726273,0.9833349779234564,0.005339044540190535,0.0012090731000253656,0.9934518823597841,FALSE POSITIVE,True
4999,8095110,K03619.01,1,FALSE POSITIVE,8.21966741886611e-05,2.4741852521225166e-05,0.9998930614732902,0.0050082418712467415,0.0007293411992623358,0.9942624169294909,0.001873485836755236,0.00028095979679072,0.9978455543664541,FALSE POSITIVE,True
5000,11499263,K03620.01,1,FALSE POSITIVE,0.004686131049597061,6.81325340994797e-05,0.9952457364163034,0.09342332869784385,0.007401115539763935,0.8991755557623922,0.03695420292168681,0.0027346718088865547,0.9603111252694266,FALSE POSITIVE,True
5001,10328393,K01905.02,1,CONFIRMED,0.00018317701588229212,0.9998077596907474,9.063293370213894e-06,0.012260830860754279,0.9867472210382116,0.0009919481010342418,0.004575051141290289,0.9950584729080071,0.0003664759507025878,CONFIRMED,True
5002,9775253,K03621.01,1,FALSE POSITIVE,0.00020110157895035657,8.519686500293784e-05,0.9997137015560468,0.03639541564030876,0.008173607325635681,0.9554309770340556,0.013362670328535232,0.003026437032505754,0.9836108926389591,FALSE POSITIVE,True
5003,3858988,K03388.01,2,FALSE POSITIVE,0.0012251413594787143,7.092554711619353e-05,0.998703933093405,0.01469056595826917,0.0019346877916132648,0.9833747462501176,0.006121659395402518,0.000748657272387856,0.9931296833322096,FALSE POSITIVE,True
5004,3848966,K03389.01,2,CANDIDATE,0.7772725241765667,0.20179259275710468,0.020934883066328656,0.7419624826754703,0.17712467861930997,0.08091283870521981,0.7644325090852588,0.19282244216154293,0.042745048753198164,CANDIDATE,True
5005,10798605,K03390.01,3,FALSE POSITIVE,0.0027217899950164074,0.00017907412624094826,0.9970991358787427,0.0600127867281587,0.00882028016723574,0.9311669331046056,0.02355487971615906,0.003321330868420873,0.9731237894154201,FALSE POSITIVE,True
5006,5895083,K07751.01,4,FALSE POSITIVE,0.00022592158494118096,2.1651650209131003e-05,0.9997524267648497,0.01795073978117555,0.0016561199097988978,0.9803931403090256,0.006671310019935498,0.0006160037446054099,0.992712686235459,FALSE POSITIVE,True
5007,9452897,K03391.01,3,CANDIDATE,0.9583767814301689,0.02930388915016651,0.012319329419664675,0.8619585451746892,0.05570033960528463,0.08234111522002618,0.9233156046099944,0.0389025984065731,0.037781796983432495,CANDIDATE,True
5008,9714123,K03392.01,4,FALSE POSITIVE,0.0005407925969303573,0.00011789037822107493,0.9993413170248485,0.05696473748977147,0.01967722306312309,0.9233580394471055,0.02105859073978167,0.007230374990912717,0.9717110342693056,FALSE POSITIVE,True
5009,6118370,K03458.01,2,CONFIRMED,0.9754981324750256,0.0197053131872167,0.004796554337757759,0.8743127493661765,0.08451227755412964,0.04117497307969384,0.9387034477081714,0.04327148204791232,0.018025070243916336,CANDIDATE,False
5010,2717158,K03459.01,2,CONFIRMED,0.3691906670343305,0.6239321296541893,0.00687720331148015,0.5525970147375419,0.4002920413162227,0.047110943946235474,0.4358838843809528,0.542608461167656,0.02150765445139118,CONFIRMED,True
5011,6209677,K01750.02,1,CANDIDATE,0.8719276570358871,0.12666640878931082,0.001405934174802027,0.5611305106536244,0.4287971122953745,0.01007237705100122,0.7589105128968825,0.23653211915515218,0.004557367947965371,CANDIDATE,True
5012,6198256,K07770.01,1,FALSE POSITIVE,0.8646927681209029,0.03878774027402198,0.09651949160507513,0.7837548902895636,0.1254493855972304,0.09079572411320608,0.8352608125458704,0.07030106584609777,0.09443812160803183,CANDIDATE,False
5013,9664276,K03460.01,3,CANDIDATE,0.09370953850779923,0.9045597352911808,0.0017307262010197975,0.28450843652391217,0.6993611472191672,0.01613041625692069,0.16309095596820397,0.8299420669013577,0.006966977130438305,CONFIRMED,False
5014,2437112,K03461.01,1,FALSE POSITIVE,0.0051363390210709325,0.000780830807134718,0.9940828301717943,0.31227571341433086,0.019129616563597147,0.668594670022072,0.11682338425498365,0.00745311653675742,0.875723499208259,FALSE POSITIVE,True
5015,7987086,K03536.01,4,FALSE POSITIVE,9.94223754935608e-05,3.5327532607869425e-05,0.9998652500918985,0.01915722777792429,0.002095500633496238,0.9787472715885795,0.007029533430922918,0.0007844813874763671,0.9921859851816007,FALSE POSITIVE,True
5016,7374746,K03537.01,1,FALSE POSITIVE,0.0001152980599519502,1.561807054273669e-05,0.9998690838695053,0.014845395764204105,0.0017920490162160012,0.9833625552195799,0.005471697225134553,0.0006615929598784693,0.9938667098149869,FALSE POSITIVE,True
5017,8668810,K03538.01,1,FALSE POSITIVE,0.00043155849864586805,4.931220387146852e-05,0.9995191292974827,0.043740138192658054,0.0053834451560995904,0.9508764166512423,0.01618013293283212,0.001988996913772604,0.9818308701533953,FALSE POSITIVE,True
5018,6519865,K07782.01,4,FALSE POSITIVE,0.006451831194431868,4.612709486455039e-05,0.9935020417107037,0.08734029087820146,0.0036572291996223474,0.9090024799221761,0.035865816533984456,0.001359255132958295,0.9627749283330572,FALSE POSITIVE,True
5019,8868907,K03539.01,3,FALSE POSITIVE,0.00012894608728512995,2.7944210655575413e-05,0.9998431097020593,0.02947072507451429,0.005520581155976211,0.9650086937695095,0.010798683900823006,0.002025266736226716,0.9871760493629502,FALSE POSITIVE,True
5020,3865298,K03540.01,3,FALSE POSITIVE,0.0003398710079512626,0.00020123285542858983,0.9994588961366202,0.024102172380711846,0.005256705534986837,0.9706411220843013,0.008980707870773293,0.0020395865570861345,0.9889797055721405,FALSE POSITIVE,True
5021,10091110,K03627.01,5,FALSE POSITIVE,0.017473422934670826,0.02945919688975544,0.9530673801755738,0.10779500218215869,0.13850785742587773,0.7536971403919637,0.050317633570120965,0.06911325526652719,0.8805691111633519,FALSE POSITIVE,True
5022,10091110,K03627.02,5,FALSE POSITIVE,0.001283661938874095,0.0025565283371559782,0.99615980972397,0.040927580709719025,0.021874196469873302,0.9371982228204078,0.015699632400999523,0.00958113493087137,0.9747192326681291,FALSE POSITIVE,True
5023,3542574,K03628.01,4,FALSE POSITIVE,0.00027805732412327787,0.00011963676903092734,0.9996023059068458,0.08572848255941634,0.01606747204204907,0.8982040453985346,0.03135093922786621,0.005918849595582979,0.9627302111765508,FALSE POSITIVE,True
5024,3544694,K03629.01,5,FALSE POSITIVE,0.00020056897745594277,1.6127424830212845e-05,0.9997833035977138,0.011184605137164773,0.0013735002230724398,0.9874418946397628,0.004194763944622791,0.0005097175332819318,0.9952955185220953,FALSE POSITIVE,True
5025,11521793,K00352.02,3,CONFIRMED,0.05019752808669061,0.9495410484724961,0.00026142344081329515,0.21737951303601993,0.7725741753009332,0.01004631166304671,0.11099097715917403,0.8851894582282915,0.003819564612534538,CONFIRMED,True
5026,9085563,K03393.01,5,CONFIRMED,0.051758925273277065,0.9479511097068238,0.0002899650198990757,0.30227080960173774,0.6830534484201857,0.014675741978076568,0.14285415593817188,0.8516246874207736,0.005521156641054529,CONFIRMED,True
5027,11337372,K01650.02,2,CONFIRMED,0.0004823109152958976,0.9994143759413233,0.00010331314338073394,0.02552932635710679,0.9695973860667869,0.004873287576106277,0.00959031653049986,0.9885718341687646,0.0018378493007354772,CONFIRMED,True
5028,7748487,K03394.01,1,CANDIDATE,0.027355933405430147,0.9717804135604662,0.000863653034103593,0.2969354369834439,0.6791971351279037,0.023867427888652433,0.12538484379743517,0.8653864941304436,0.009228662072121356,CONFIRMED,False
5029,3219037,K03395.01,2,CANDIDATE,0.9541181441603458,0.03854919620973184,0.007332659629922305,0.8513345461378968,0.12370158658190845,0.024963867280194778,0.9167422903340008,0.06951370179961426,0.013744007866385025,CANDIDATE,True
5030,5952448,K07753.01,3,FALSE POSITIVE,0.048933787371802706,7.358603626630139e-05,0.950992626591931,0.32267974211164985,0.008739522468407743,0.6685807354199425,0.14847777091356532,0.003224835647954099,0.8482973934384807,FALSE POSITIVE,True
5031,5710069,K03396.01,5,CANDIDATE,0.16495558198002397,0.8309920528107478,0.004052365209228223,0.3522466193774862,0.6209831488084294,0.02677023181408437,0.23306141376091935,0.7546251786280866,0.0123134076109941,CONFIRMED,False
5032,9967009,K03462.01,2,CANDIDATE,0.9364027394555304,0.0601877656558221,0.0034094948886475153,0.7906898920171415,0.1799640408392868,0.02934606714357166,0.8834162494779344,0.10374277481344563,0.012840975708619931,CANDIDATE,True
5033,9967009,K03462.02,2,CANDIDATE,0.9601659412179508,0.019547373318189797,0.020286685463859404,0.8599023225489836,0.11075950774350432,0.02933816970751218,0.9237064435201445,0.05271542220012235,0.02357813427973314,CANDIDATE,True
5034,11874338,K03464.01,3,FALSE POSITIVE,0.26389869820461265,0.013198594841592744,0.7229027069537947,0.40836702063432584,0.08390965130969431,0.5077233280559799,0.31643263363359925,0.03891170628453878,0.644655660081862,FALSE POSITIVE,True
5035,9763612,K03465.01,3,CONFIRMED,0.09175690875427069,0.8990137511071942,0.009229340138535179,0.6154732545493834,0.3435774998592992,0.040949245591317504,0.28219921631612993,0.6970369324715959,0.02076385121227421,CONFIRMED,True
5036,6199716,K07771.01,2,FALSE POSITIVE,0.0012123520228294747,3.9984005056442734e-05,0.9987476639721141,0.1598174846237707,0.0036206242138733355,0.836561891162356,0.05888694569589902,0.0013420349900807676,0.9397710193140202,FALSE POSITIVE,True
5037,9468384,K03466.01,2,FALSE POSITIVE,0.00021758673807683278,9.227082756709627e-05,0.999690142434356,0.023814757644176263,0.005170267167641377,0.9710149751881824,0.008798376158476628,0.0019388149512304712,0.9892628088902929,FALSE POSITIVE,True
5038,8868364,K03541.01,3,FALSE POSITIVE,9.045281981975618e-05,9.64198090706048e-05,0.9998131273711096,0.02286077976100001,0.004357580724346487,0.9727816395146535,0.008370571707521668,0.001645932869170926,0.9899834954233074,FALSE POSITIVE,True
5039,10092312,K01823.02,2,FALSE POSITIVE,0.003239699317940716,0.0015063573528869415,0.9952539433291723,0.04668749084354127,0.01478609366568347,0.9385264154907752,0.01903889623634092,0.0063353523757220444,0.9746257513879371,FALSE POSITIVE,True
5040,3964545,K03542.01,4,FALSE POSITIVE,0.00015118140445549708,5.390668692134509e-05,0.9997949119086231,0.019361599814961772,0.002269422586506475,0.9783689775985318,0.007136788099185052,0.0008595488322250288,0.9920036630685899,FALSE POSITIVE,True
5041,9656397,K03543.01,2,FALSE POSITIVE,5.916463389894554e-05,2.6760624046746876e-05,0.9999140747420543,0.013373881479146347,0.0017248448374383525,0.9849012736834153,0.0049008798503525465,0.0006442457925527854,0.9944548743570947,FALSE POSITIVE,True
5042,5444491,K07727.01,5,FALSE POSITIVE,4.32944686429817e-05,1.823299831009349e-05,0.999938472533047,0.00549403209054582,0.0005959104584309767,0.9939100574510232,0.002025380876607651,0.00022829752926314197,0.9977463215941292,FALSE POSITIVE,True
5043,3735629,K03544.01,3,FALSE POSITIVE,0.0005014544656734316,0.00010204585026708947,0.9993964996840595,0.0338450828889499,0.0043409911525933275,0.9618139259584568,0.012626410255955784,0.001643480505658449,0.9857301092383858,FALSE POSITIVE,True
5044,8244173,K03545.01,1,FALSE POSITIVE,0.00012076754659128211,9.240571245504675e-05,0.9997868267409536,0.0112205992973507,0.004520839566709058,0.9842585611359402,0.0041570700014128895,0.0017027452958201421,0.994140184702767,FALSE POSITIVE,True
5045,6546508,K03613.01,4,FALSE POSITIVE,0.0021566865843675323,0.00013169960784406202,0.9977116138077885,0.029650647228537767,0.0021584656946861775,0.9681908870767761,0.012154490454974892,0.0008687054576048314,0.9869768040874203,FALSE POSITIVE,True
5046,9886224,K03614.01,3,FALSE POSITIVE,0.002601035056505615,0.004188815575739719,0.9932101493677546,0.04230198772870454,0.02931630336754298,0.9283817089037525,0.01703774511912341,0.01332608386366818,0.9696361710172084,FALSE POSITIVE,True
5047,3735634,K03615.01,1,FALSE POSITIVE,6.225835011114095e-05,1.2136261811225322e-05,0.9999256053880776,0.0038067342381956967,0.0005186979361567814,0.9956745678256476,0.0014238859457782523,0.00019634050702779123,0.998379773547194,FALSE POSITIVE,True
5048,5730380,K07738.01,5,FALSE POSITIVE,0.005627186403254317,7.842787318718582e-05,0.9942943857235585,0.0580321557694366,0.0031124053996123453,0.938855438830951,0.024683538900047874,0.0011816924282508803,0.9741347686717012,FALSE POSITIVE,True
5049,6058875,K03616.01,5,FALSE POSITIVE,0.00019004777867369,2.0649349239939466e-05,0.9997893028720864,0.02065072319183325,0.003393095539191638,0.9759561812689751,0.007630293383458986,0.0012469934183132847,0.9911227131982278,FALSE POSITIVE,True
5050,10735564,K03617.01,4,FALSE POSITIVE,0.00015924575702245725,2.148926906007772e-05,0.9998192649739175,0.012223131148652418,0.003249081755485285,0.9845277870958622,0.004546113172160625,0.0011951592641237898,0.9942587275637156,FALSE POSITIVE,True
5051,6200810,K03397.01,3,CANDIDATE,0.5298229384592912,0.44804950614898276,0.02212755539172617,0.8299490046839977,0.11391420776968549,0.056136787546316916,0.6389596898137299,0.3265457612837837,0.03449454890248644,CANDIDATE,True
5052,3561464,K03398.01,1,CONFIRMED,0.05323454103747284,0.9459081763521434,0.0008572826103837727,0.20854004290467912,0.7762337969885896,0.015226160106731059,0.10970926898918422,0.8842084020381239,0.006082328972691877,CONFIRMED,True
5053,3561464,K03398.02,1,CONFIRMED,0.010363784033995764,0.9889589515267306,0.0006772644392736416,0.10595059845714448,0.8816923649388394,0.01235703660401615,0.04512262564241348,0.9499529200402247,0.004924454317361827,CONFIRMED,True
5054,5962509,K07754.01,5,FALSE POSITIVE,3.513755219141155e-05,3.6968560201081306e-05,0.9999278938876075,0.005704919092643786,0.0009275624143224236,0.9933675184930338,0.002096876294174093,0.00036082087079066037,0.9975423028350352,FALSE POSITIVE,True
5055,3561464,K03398.03,1,CANDIDATE,0.802214885153857,0.19049662717886265,0.0072884876672804355,0.872128785357938,0.10409713947072219,0.023774075171339757,0.8276381215917046,0.15907863164862976,0.013283246759665643,CANDIDATE,True
5056,6359802,K03399.01,5,FALSE POSITIVE,0.001052354987033887,0.00031080074344333995,0.9986368442695228,0.024077647787408004,0.0030426194260742647,0.9728797327865177,0.009425188732624478,0.0013041893553091312,0.9892706219120664,FALSE POSITIVE,True
5057,7121885,K03467.01,5,FALSE POSITIVE,0.00023067357988564748,0.0001076377933511017,0.9996616886267633,0.018375772295777228,0.004876970968207639,0.9767472567360151,0.006828891294755313,0.001841940766026206,0.9913291679392184,FALSE POSITIVE,True
5058,5213404,K03468.01,4,CONFIRMED,0.9698550905097646,0.024944535492238382,0.0052003739979969285,0.6363006157125509,0.28876035880893586,0.07493902547851326,0.8485625542198688,0.1208775621528557,0.030559883627275606,CANDIDATE,False
5059,4844470,K03469.01,3,CANDIDATE,0.161267420555603,0.8291644104244926,0.009568169019904375,0.2216923349602885,0.7555936450822626,0.022714019957448886,0.18324011670276139,0.8024114048455,0.014348478451738745,CONFIRMED,False
5060,6205566,K07772.01,2,FALSE POSITIVE,0.0012010966685520811,4.0527841981568824e-05,0.9987583754894664,0.03548353378760073,0.0008186807912109262,0.9636977854211883,0.013667437439115228,0.00032349255079224426,0.9860090700100925,FALSE POSITIVE,True
5061,11551692,K01781.03,3,CONFIRMED,0.0003669887404718011,0.9994695253193724,0.00016348594015575262,0.021670835006559433,0.9749840570315932,0.0033451079618473443,0.008113841928140034,0.9905657186692709,0.001320439402589059,CONFIRMED,True
